"intercept","coeff.price","StockCode","adj.r.squared"
"2.62925657216284","-1.11222405882256","22411","0.101099724859049"
"0.654668112222751","-0.107459172199701","82567","-0.00219769433731098"
"2.60555053619393","-1.60241152651507","21672","0.274330527822456"
"3.02000466150513","-2.17562597801163","22774","0.396785217358609"
"2.78665285785711","-1.37208115285811","22771","0.188025790604458"
"1.28951178600741","-0.989996240649132","71270","0.0820380111435171"
"1.42770442082577","-1.82573399999404","22262","0.245768289567544"
"2.90663630814061","-1.52115268358691","22637","0.23703177919912"
"2.06047662777945","-1.15998291581773","21934","0.141455138219865"
"2.57681985875038","-1.77713683289279","21169","0.28361044092082"
"3.53553726706457","-2.44531729154453","21166","0.2278091523798"
"3.748812465923","-2.2418409229995","21175","0.180164727911088"
"0.623920623772157","-0.177625847305358","37444A","0.0171472807670434"
"0.477186539942725","0.00734814764236451","37444C","-0.110931620699555"
"3.7344254008791","-1.85039983097252","22083","0.311894105537895"
"1.62587622589582","-2.10142525910571","84971S","0.311099725207257"
"1.80286525267007","-0.855232280340633","47580","0.112983132936393"
"1.16636090981146","-1.57984309237309","22261","0.222566915666337"
"1.89134624524232","-2.32500557920829","84832","0.410769924174942"
"1.89647808697317","-0.951005183211221","22644","0.2717152223918"
"3.69129330074792","-1.67412576166291","21533","0.173609774592786"
"2.2306405336066","-1.16322329340436","21557","0.2621147439274"
"4.47798849636376","-1.72732481013128","15056BL","0.249210833179982"
"4.5046468253209","-1.72774602334537","15056N","0.278472481370175"
"2.1857558321111","-1.16559611548432","22646","0.300974791478608"
"3.1359115718818","-1.77623748379679","22176","0.200164158262848"
"1.61347362263936","-0.637242347283125","22438","0.123384697522708"
"3.53412164255545","-1.64459664122294","22778","0.261223900207496"
"2.04395664474449","-1.73568189923996","22719","0.28605045312425"
"4.81559650316249","-1.79447479471773","21523","0.285686772806536"
"2.86424545749137","-1.28137337114069","21912","0.227473718796353"
"2.15162507732298","-1.53578588258347","21832","0.244701260273799"
"2.90319095009657","-1.55264385141277","22379","0.29490461179069"
"2.89855611255492","-1.76769595200835","22381","0.395883570040164"
"3.86520538974683","-1.9661891684513","22798","0.366733458103037"
"2.45511761377337","-0.90177226113415","22926","0.0470221732170472"
"2.43341276526141","-0.732523460803163","22839","0.105446708998307"
"3.94794882838159","-1.21486524447","22838","0.122050505794141"
"4.72278959404577","-1.3173142232819","22783","0.192657718908148"
"5.63497314468738","-2.16800229640408","82484","0.333506234429468"
"2.08349542176032","-2.00905940001541","84755","0.287905347676481"
"2.62168877357134","-1.46931082078419","22464","0.229979683567193"
"2.07344502097252","-1.01099843141778","21324","0.142417747779181"
"3.60933479314308","-1.74757886818437","22457","0.284514389566087"
"2.65798763433281","-1.43315366238057","22469","0.128817458558031"
"3.29960962309848","-1.68901082204449","22470","0.12926271188337"
"3.07655678670423","-1.44531401318999","22224","0.271473932711266"
"5.66778508230445","-1.94223373994491","21340","0.251206685003425"
"4.8157418260343","-2.44473799801649","22189","0.36261811644861"
"3.80705428978116","-1.5166296412143","22427","0.168135390466684"
"1.98545173365577","-0.730955757805481","22428","0.0774033041779806"
"2.00833684215053","-0.605766413168222","22424","0.0908661444557948"
"3.19451802156373","-2.12838285588739","22663","0.328647560876291"
"1.90262880439311","-1.09257711932922","85049A","0.109987612260951"
"41.6972169019123","-19.2717360831928","22168","0.214770517848192"
"2.51798817042347","-1.70286331434437","22662","0.185054426287492"
"5.57860200658856","-2.34582361649278","84880","0.364383400615131"
"4.0834232508988","-2.35076243810334","85099B","0.285714756183667"
"4.78866925663021","-1.65531042057042","79321","0.200626379594122"
"22.4134641690315","-14.6646910081418","22780","0.612361045863653"
"21.9844316773761","-14.3397310172459","22779","0.590677610602598"
"3.55152028882211","-2.23019955830977","22466","0.333231830807616"
"1.60553514569711","-0.673020202956369","21363","0.143659850017091"
"2.11184204037417","-0.914324839812459","21411","0.272626749219431"
"2.76952675436819","-1.48834716631663","22318","0.320772738619187"
"1.72005291568395","-1.02736703928743","22915","0.662046907183114"
"2.39526112247422","-1.02082051967773","22922","0.5656962432722"
"3.59000237641149","-2.42996200849816","22969","0.634223430969652"
"2.35291789501632","-1.12355357127474","22923","0.206333257041497"
"1.84439581251355","-0.636012057566133","21115","0.223235323389572"
"3.61045081007382","-2.9846759242019","22242","0.300428189824294"
"3.4735848860427","-1.13576337202787","22941","0.108091159303846"
"2.77521621177398","-1.00612142789478","21622","0.198805381835775"
"26.150277319325","-14.996736064913","35004C","0.714974416437545"
"3.22377844093739","-1.32864210204429","35004G","0.290878794137149"
"3.53009408716293","-1.36482847409506","85014B","0.194213813742143"
"3.16142988826204","-1.24627070809624","85014A","0.139651686289181"
"3.6239913487765","-1.33037249280241","22193","0.135412995897424"
"3.31843236224419","-1.19759448491564","22192","0.113630677661877"
"3.81231000254396","-1.44736082467737","22191","0.0978150007433073"
"2.1045926026534","-1.4340761930844","22195","0.208489643084333"
"1.26968536687623","-1.67893695033283","22196","0.236692780791194"
"1.77156022148976","-2.66687926828376","22962","0.472259340811704"
"1.72883699491555","-2.74635379832748","22963","0.51323263014827"
"3.62618212856528","-1.16801880533477","22968","0.158411677729554"
"2.25224485421998","-1.92190587600614","84970S","0.490880771274378"
"3.07115353217242","-1.14911176605962","22910","0.0638356286243122"
"-0.176123369464074","-1.75020853726997","20668","0.357645936298706"
"2.40761042464345","-1.57008743329243","22197","0.128239318848378"
"2.72900299293999","-1.27719319957612","22198","0.134083893109287"
"1.7296124856625","-1.48803123715617","21080","0.184496911604087"
"1.7324005722878","-1.50169575912323","21086","0.302237461282448"
"0.0948757274824038","-2.26139036557109","21786","0.345329849092979"
"2.25861625795535","-0.706247197595215","22654","0.0658665268159605"
"3.17364616033097","-1.25512342585224","21485","0.125496506052818"
"2.61959418057678","-1.08163492294698","84030E","0.130718799038701"
"2.31109413921374","-1.16844288066862","22174","0.160609713548311"
"2.50153673765905","-1.54657172484289","22150","0.193086403792472"
"3.06840060322697","-1.30811824810269","22619","0.182005339892058"
"2.69078032537778","-2.47542543173602","21891","0.184614452061688"
"2.24736368264153","-1.69705256832856","21889","0.211989681770095"
"27.3904828051518","-5.3644291630532","22827","1"
"2.89157864990815","-1.16928572457388","22127","0.585845393650907"
"2.90407438426547","-0.941440602639411","22128","0.0765717844692659"
"2.12832888415848","-0.638698589595488","22502","0.0759671609294228"
"1.35137826980954","-0.947077346289022","22338","0.241699187431262"
"2.30670891192355","-0.737592411019761","22180","0.093072167593323"
"-0.128406377287476","-3.18097323259493","21506","0.748657113833718"
"2.6161272806473","-1.29433079630428","22866","0.0521804608786403"
"3.06547424431072","-1.6779069780201","22865","0.104758742690648"
"3.35237482250902","-1.62462755079503","22349","0.108223317409224"
"3.02057022203638","-2.52122202475625","22558","0.279132759069636"
"3.48592859192126","-2.44505635923016","85152","0.223992119192772"
"2.54694964907983","-1.39530881370346","22652","0.146318920614577"
"5.39393837711434","-2.92550734582573","22188","0.393965696723586"
"2.145616745736","-0.73110174557869","21484","0.0839636588466777"
"3.41467167324753","-1.93336859485611","21314","0.391705814848425"
"2.87892507457501","-1.26086946046761","22730","0.153739139590736"
"2.91239450414671","-1.26448538945917","22729","0.16793675876317"
"2.82572950785956","-1.45249849840677","22867","0.0859741973680554"
"4.44484637146057","-1.10055261637324","22803","0.100951511179543"
"4.21003724612317","-1.89670839633983","35004B","0.218877458972203"
"0.198489930085566","-2.17440742331573","21980","0.386278548679669"
"4.78100400928388","-2.6336100084392","21844","0.362863192928506"
"3.76381645130696","-1.44885717974899","22468","0.271272177665702"
"4.89299455671606","-1.80173018477887","48185","0.299331388051602"
"2.51061061274917","-1.47549874924253","21232","0.186065695399233"
"2.29038610067015","-1.56034883488778","22064","0.409302560445451"
"0.836014265965255","0.0287509481945948","22449","-0.00692850403443779"
"2.84973524651794","-0.986359214864872","22835","0.109974273021713"
"2.43379962394851","-0.653160842913438","22112","0.0465937603470566"
"0.915392987713023","0.179329196666682","21479","0.000790518945534058"
"2.44043597190714","-0.777232667165478","22111","0.0589189506218808"
"1.1806083229127","-0.197056107140477","22110","0.00710486854787318"
"0.941496329874045","-0.697595158020597","22098","0.163246697901914"
"0.811681648335221","-0.975847837222303","22100","0.249688015163586"
"3.32082062049656","-1.76218971701808","22766","0.147856908437919"
"2.78516219663459","-1.38604682517457","22451","0.171087136952979"
"2.57197520547943","-1.93002337925443","22549","0.323686384043732"
"1.58930949903319","-1.72697955449464","84744","0.0565885998653807"
"1.7456990896427","-1.19721180429804","85049E","0.141708868585836"
"1.63922320503055","-1.18215522529792","21328","0.263835778847784"
"1.08899618297996","-0.60657896014517","17091A","0.0934828331452253"
"2.54536949229677","-1.11976551762362","22473","0.417631915592776"
"2.90599949650351","-1.32859469242057","84509A","0.347786111420964"
"1.8169424052979","-1.750766636113","84510A","0.359134400557242"
"5.19926883424129","-1.86848781162817","22767","0.173747448705799"
"3.91041141396642","-1.35077603820665","22768","0.163331069069882"
"12.5838656982622","-6.68282179514611","21463","0.380964702558813"
"14.5897893353291","-9.68259755619653","21464","0.0219500057131741"
"3.68276033466295","-2.29731222376504","85150","0.333667923541005"
"1.6480049903428","-0.822566250654973","22117","0.0664433624339296"
"4.63185371135497","-1.84501873288848","48129","0.261277059212702"
"0.668112652691337","-1.70620654550421","82580","0.315067541633248"
"0.498395258547433","-1.44333019681952","82578","0.220519013880663"
"0.537726238546591","-1.74739886868864","82581","0.250289635777896"
"2.93498358930293","-1.57698902726904","22413","0.13161197031934"
"2.77501972283523","-1.84768109214187","21907","0.114610627162058"
"2.68809361929967","-1.85536379756534","22441","0.276813268739884"
"2.56248918389021","-2.81549235596637","21122","0.160292540280859"
"1.26856444078602","-1.68123918291812","22851","0.146579776553591"
"2.46914144724387","-1.05344930135447","22810","0.0839753106248169"
"2.83157306515967","-1.353475254082","22809","0.121547336989773"
"2.34137389765149","-2.33663847194283","22435","0.23698329653991"
"2.03043251798609","-1.58960306040408","20966","0.220730205764822"
"2.00472462483906","-1.82434227994847","20963","0.303588924136762"
"1.71030038243408","-1.52856862626869","20961","0.219701275685997"
"1.07063826184144","-0.570307854730889","22068","0.202858505000275"
"3.17637197082088","-1.71941889449229","21743","0.270941276771836"
"1.5689646684034","-0.461146509723681","21744","0.00766449315641371"
"1.19770152304063","-0.429239008368943","21592","0.0130265447317099"
"13.975054910685","-13.6182037089163","21587","0.186951223465873"
"1.14178045021359","-0.931433984644389","20992","0.0878266790563359"
"3.48343287833074","-2.04336184699246","22804","0.202547049068451"
"6.83333902816278","-2.85943694840521","20749","0.264282732633314"
"2.2036702656939","-1.0666036577757","22382","0.104046629933609"
"2.19578781572922","-0.892495918628522","20726","0.0945347737480101"
"2.55116415671936","-1.56084861995528","22384","0.221411409538187"
"4.32155456421356","-2.69544826983075","22467","0.324721941099575"
"2.45774792358999","-1.14928811894645","84625C","0.450372984982191"
"2.34239196137722","-1.00889803920427","84625A","0.411793763740684"
"2.70583434501999","-1.1507706993205","21108","0.469706392731404"
"4.43814007575605","-1.35159816413338","22848","0.194638308684048"
"5.70107217500183","-2.02380303098562","47570B","0.205141138603901"
"3.83266947791202","-1.53050888354471","22837","0.176152115578287"
"2.65204076313973","-2.50606270182781","22297","0.389174027952334"
"2.8043922469263","-1.58078511509177","22772","0.25733114466186"
"2.54349925314341","-1.68867731574713","22773","0.228924091660664"
"2.63305353888207","-1.94918606252021","22805","0.373345229764306"
"1.55841528515034","-1.52304056914983","21125","0.0337418850758812"
"1.38021707141998","-1.40660990987465","21126","0.0524186865763973"
"1.5687963824305","-1.78392178439648","85049C","0.113571236038963"
"1.35990285786052","-1.06978831315343","85049D","0.0195066160844146"
"1.48767516951162","-1.25040609986614","85049G","0.126087269007717"
"1.29260403197123","-1.34048146811852","21061","0.14816112938239"
"1.01382661816508","-1.77339225699476","21063","0.134518870494965"
"1.25371363541247","-1.93931657983758","21062","0.0087117805491812"
"2.03832217443785","-1.4120591812938","84380","0.176368229821189"
"2.07716585398592","-1.64428973492654","84378","0.192480144297773"
"2.71850320067841","-1.85190690420976","22964","0.239503909074354"
"1.47628147360215","-1.0881784498454","21213","0.11009017672598"
"1.09637475446729","-1.39649046981409","22417","0.172794979643743"
"0.695297814073132","-2.10487868921832","84992","0.219751854943573"
"2.26498070501161","-1.02188401232735","22383","0.123367179406106"
"2.12705421017583","-0.669661929194108","20728","0.0467490947254048"
"2.07667781041323","-0.778404886860703","20727","0.065951007178794"
"3.07637269466527","-2.33703183158334","22296","0.261970929727512"
"3.40530686783202","-1.83986358747033","20914","0.167465768182364"
"0.276073902030772","-1.77347848104115","22537","0.109106833310454"
"-0.400744593118733","-2.16904410336496","22533","0.107538325329098"
"1.32104527770975","-2.01058861045193","20982","0.142685766212901"
"3.01307281187448","-2.66124505623103","21915","0.237161375899185"
"2.45181560647985","-1.76215352943973","21914","0.132358822927152"
"1.81963524290333","-3.00492999232502","21544","0.561322231511357"
"3.57473490424946","-2.30392896419837","22813","0.404490829524864"
"3.04289116535903","-1.8646876668398","84375","0.187314793622866"
"2.35384602383641","-3.31742162366527","22418","0.602667026703177"
"3.23823320056602","-1.82294610272438","22178","0.239509772347496"
"2.44341145122514","-2.20534390091466","84970L","0.469008890152075"
"2.45356234672439","-1.20069293950903","22465","0.202185750352011"
"3.35810493782912","-2.29044006692286","84949","0.2499235772854"
"5.09901460609183","-1.93301052871959","20685","0.269824987020707"
"4.47279048890037","-1.69298131245882","48194","0.263169737883498"
"2.55680295083264","-1.69770384035873","22488","0.222976897437277"
"1.53093806672868","-1.60810954707597","22219","0.228062953080191"
"1.56159959405832","-1.32158350687843","22610","0.549330304753633"
"-0.419536328726886","-3.41989949575512","22716","0.879767685271903"
"-5.32394146880157","-9.84627707341924","22706","0.269420155643481"
"1.76526647663597","-0.724726695459426","22371","0.0745754664158238"
"2.87956972397853","-2.3325653673016","21210","0.318938882544569"
"2.24689952494673","-1.6417273934762","22553","0.147763299568127"
"-1.60448532872887","-2.6087344517961","16237","0.376229204048703"
"-0.417025337613808","-3.53849014919178","22714","0.818046703567838"
"2.99483031883817","-1.6223707789647","22812","0.306388212418629"
"3.53690985327906","-1.51780619863044","84347","0.138100960354749"
"2.16813273269938","-1.28396533762686","22736","0.262572776640559"
"2.59151587413869","-2.22987694779656","22620","0.234767818545572"
"2.07907203366464","-1.38673874576138","21705","0.530821503728914"
"-43.766120309732","23.9240661011285","90199C","0.170458300225739"
"2.68903182676059","-1.09040819339989","22785","0.5719439097834"
"1.99683785637819","-1.70445362543081","22975","0.214900267927299"
"2.86813929342742","-2.1570201778197","22972","0.286572214694735"
"3.71942186652497","-1.74559706178354","22568","0.1669447525502"
"1.77765910247082","-0.844663556741781","85116","0.07514361757042"
"2.57292301131822","-1.7433595954977","22664","0.502461312522706"
"5.09925479364788","-3.38514356950973","21609","0.156526218388107"
"1.00986499530494","-0.338753299745111","21866","0.0222472941697618"
"0.990498573725989","-0.616954478681896","20669","0.0894855183709742"
"0.527991107500787","0.130290253531882","90129F","-0.0684220853285944"
"2.47217631811598","-1.84977238750982","90210B","0.636306421569927"
"4.75679450452111","-1.87849327830976","21955","0.252779597208227"
"4.13695467266409","-2.02138873587052","72802C","0.525660531794025"
"3.39157950561478","-1.47881218145989","22109","0.250444959301933"
"-0.0532114663432847","-2.42106064273248","22531","0.172541758203376"
"1.60795188754391","-1.28535270908575","21811","0.359847302806225"
"0.0997942167870805","0.287205984856375","22183","-0.00599600794828148"
"0.904973290236641","-1.41162936358716","21678","0.159662671093091"
"1.09744391020563","-1.64192244031165","21676","0.30332533540427"
"1.37707592298336","-1.09333082368032","85169B","0.261244486626299"
"-1.44052936919314","-2.33250643153177","16238","0.355067803420703"
"1.94443179730339","-0.765884383424785","84906","0.630126799399995"
"0.859612629612431","-0.681035326755931","21867","0.0863610158930774"
"1.53970114076775","-0.537122341586048","22075","0.0688317707620167"
"2.11553281636406","-1.90992312667655","21326","0.298719917676176"
"2.55222265700531","-1.35852721481847","21065","0.44900532392173"
"1.42031639013569","-1.35896684162353","22074","0.363316811096428"
"3.45492286069361","-1.93093096000684","20713","0.246509567077865"
"3.61601197809634","-1.58787304141322","21116","0.310518517769457"
"1.74908325032877","-1.0081491812086","21824","0.213147384981152"
"1.51577191961705","-0.967655979758807","21823","0.228955261105075"
"0.0602444472293979","-2.7794852835276","22153","0.343200828956937"
"4.05386284661965","-2.68608917935227","85099F","0.311613551108275"
"2.0162416820678","-1.90121942347548","20717","0.380242779588319"
"4.39026725083976","-2.51959106990642","22328","0.204154262667658"
"1.5725878376084","-0.516970598350905","22327","0.0471087472102808"
"3.34702661770701","-2.35946611429571","22630","0.245794143609752"
"2.85561590046466","-2.21034100153656","21245","0.306818155448562"
"3.12023447802029","-2.18057285549651","21244","0.284470461750648"
"3.08432151150881","-2.06501595512202","21242","0.296618985258099"
"3.09686162573002","-2.17847748666678","21243","0.312815903587322"
"3.71458110643265","-2.16547088879325","22273","0.168907272701273"
"3.54101752978207","-1.64637198086846","22940","0.103466076898375"
"2.83282546624893","-1.88105637500007","22759","0.199283904119195"
"1.10549765773504","-0.404257639891398","21880","0.0109882236376276"
"1.30883428569005","-0.736688349779553","21738","0.0374524968714709"
"2.81058829451297","-1.65059392945881","22077","0.218183885133339"
"1.74169703713915","-1.38239553025414","21448","0.118266863954102"
"3.12257192643082","-2.54276593588483","22243","0.209803100410644"
"2.47768551432128","-1.36929754858441","22141","0.175717019661356"
"2.35274761896609","-1.04248602153407","22144","0.0921005836577795"
"0.545912547213064","0.0076460693450162","21739","-0.00900524454798268"
"3.45760012215843","-1.9504227838082","22271","0.225849768810474"
"3.0431954034418","-1.70923972578953","22274","0.163181620237322"
"2.98972125273296","-1.45597198089668","22751","0.129746215009952"
"3.88430988727068","-1.93306437531409","22570","0.213842652568923"
"3.92053640740187","-1.93550699868711","22569","0.211802663741163"
"3.6848388699747","-2.41142596915217","22902","0.405196872282946"
"0.725469566427677","-0.107632065889117","21710","-0.02163983698747"
"-0.288913644953278","0.70026170861609","21708","0.0403723419681412"
"1.04569942827098","-0.354964518304737","21711","-0.00965870529115542"
"2.98514874215498","-1.06770339111036","22179","0.194067218073624"
"1.5868796929722","-0.506886589019662","21706","0.0476977963738975"
"3.53504146533028","-2.23453791311098","85184C","0.661582398671657"
"2.91929821473161","-2.60402616076825","22988","0.301946699410743"
"6.67312792736531","-2.72672369502803","20750","0.28819452450958"
"1.61591543586736","-1.39425566771795","22952","0.159798110029268"
"2.29063656708906","-1.32776616823418","22739","0.246966277511316"
"2.75451077983891","-1.83966335932189","22738","0.374576877251016"
"1.76195544696108","-1.45816530072158","22909","0.0948426445191455"
"2.47656574683029","-1.24572207864945","22186","0.308763152674405"
"1.56024550457082","-0.795318747516204","22695","0.172807091445126"
"3.77509909052785","-1.49915224883734","22580","0.157613284850948"
"2.40910034384988","-1.74113256422689","22147","0.160716742901918"
"2.42785199087895","-0.896082289824556","22130","0.416476817907905"
"1.94486316671021","-0.980333660469797","22694","0.0959103596881015"
"1.80150638652189","-2.31861223412922","21790","0.261571763650287"
"3.12097537045271","-1.92701137384109","22149","0.263412173857338"
"1.88465408230196","-3.26537853090214","22321","0.738691611857847"
"1.99153711663733","-2.00336102690674","22594","0.378753868050304"
"1.99780847906749","-2.03784879444321","22593","0.34626429951015"
"1.87390688474594","-2.51951453328123","22595","0.40179712284792"
"0.0157588693676441","-2.06716866388103","21986","0.372648495201555"
"2.99703135955881","-1.43464411581662","22750","0.0965529923396296"
"0.222483946883214","-2.27402345488598","22616","0.354122588270837"
"2.57512715128603","-1.27980811391339","22775","0.168760769089696"
"2.89437098404317","-1.93344805032152","22899","0.244727609974185"
"2.37417631009212","-1.36943065228793","22367","0.180372467746853"
"1.89119220930486","-0.512476788546649","22942","0.062328518143536"
"0.966799464238629","-1.24696261798894","21976","0.170571839714842"
"0.689175703065115","-2.23079104751761","22951","0.227529111095127"
"2.8725345617651","-1.82171083118379","22834","0.395086202517037"
"-0.166415985161602","-2.41575211299952","21916","0.292338117858026"
"1.10910161074214","-1.58772323685829","22587","0.158228865968914"
"1.14363633883886","-1.8158258438809","22566","0.216117099615596"
"1.35557473657412","-1.79395893378991","22565","0.240743902801042"
"1.85353767370302","-0.725400480781579","22472","0.163358568508518"
"2.32968918200412","-1.72352015679814","22557","0.130943657687588"
"2.7962251175038","-2.11617706999125","22551","0.154712164292713"
"2.66333125051399","-1.90301761619194","22554","0.149457301720065"
"0.0848555559215914","-2.35452800086737","22534","0.214916965849537"
"-0.215019542112881","-2.03275520963874","22529","0.0770549940988891"
"-0.0942165453821122","-2.41794275812932","22530","0.213730083402428"
"1.19822993617856","-0.439357466656526","84032B","0.0434567530943519"
"1.04210808522094","-0.49343154243372","85049H","0.0164965934467252"
"2.35819095874634","-1.20510619019326","22807","0.275678561176888"
"1.83561142429476","-0.80860156213942","21494","0.198306920536179"
"4.06410466272566","-2.85753987287406","22938","0.277295232534869"
"2.04507792026841","-1.57994578198246","21892","0.19059231364387"
"3.30339866918869","-1.80396827847695","21890","0.25849487680492"
"2.00403914492415","-1.72269463075729","21718","0.247949433856239"
"3.41465020335776","-1.93129464522754","21716","0.362525161048595"
"3.16271308716951","-1.82159671179326","21715","0.298707101642807"
"3.43897352886999","-1.5626378791266","22113","0.142347333250437"
"2.02832761248261","-1.00900300855707","22358","0.213523939256899"
"2.37767771501551","-1.09127169338273","22357","0.193499051406927"
"1.62425622402225","-0.742160469981499","22115","0.307571182571184"
"3.07927842801816","-1.37175699632117","21481","0.182227524870035"
"2.75715816462972","-2.63874123473943","22585","0.311227863345668"
"2.08102167660741","-0.969193877455978","21556","0.0663449509088259"
"1.49940812486112","-0.249362150717764","22645","0.0216072299311308"
"2.16400387333281","-1.57351905240461","22650","0.291364990475057"
"2.27910037440406","-1.01763765821063","22508","0.132583094202351"
"1.33036168865445","-0.423467941833398","22511","0.0900970056040672"
"2.93674734010096","-1.02397543125312","22829","0.145574471161322"
"1.70354170324944","-0.741079828770934","21154","0.0754845660735793"
"-11.098048108882","-11.367552181897","17021","0.361222496814959"
"1.94604039973823","-1.03524563533059","22059","0.266226037530827"
"3.93212753179177","-2.29572339298389","84678","0.957038151391212"
"2.34444237373235","-0.914864876527968","85172","0.27686058260756"
"2.28516249252732","-1.5675496929944","22142","0.190271407834857"
"0.424843398307306","3.63848011835817","21591","0.0360910371657408"
"2.01960440935505","-2.44322464742528","22480","0.0791858326898843"
"3.08876932158592","-3.00330748067478","22294","0.314541644338438"
"3.01854861736004","-1.94449070586434","21156","0.282527094244687"
"1.13335510768345","-1.72864961519979","10133","0.255730341258127"
"1.64497508239122","-0.880941488009017","72800E","0.11362076548186"
"2.54126760868229","-2.59748130594683","84836","0.220065129162592"
"-13.1670188996357","27.5793267258698","20774","0.0786917093805385"
"0.857207477417583","-0.680795968655313","20777","0.00789512520737878"
"0.70822089222594","-10.4680710942851","16016","0.0862498847881917"
"-12.2063330494548","-16.5797415454175","16014","0.654636100491644"
